,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[313],0.001,0.0,0.0,0.002,0.0,0.0,15383.0,8424.0,1.0
x[314],0.001,0.0,0.0,0.002,0.0,0.0,17028.0,8814.0,1.0
x[315],0.001,0.0,0.0,0.002,0.0,0.0,17124.0,6988.0,1.0
x[316],0.001,0.0,0.0,0.002,0.0,0.0,16526.0,8783.0,1.0
x[317],0.001,0.0,0.0,0.002,0.0,0.0,16354.0,7866.0,1.0
x[318],0.001,0.0,0.0,0.002,0.0,0.0,15662.0,7275.0,1.0
x[319],0.001,0.0,0.0,0.002,0.0,0.0,16138.0,8434.0,1.0
x[320],0.001,0.0,0.0,0.002,0.0,0.0,15668.0,8502.0,1.0
x[321],0.001,0.0,0.0,0.002,0.0,0.0,15485.0,8003.0,1.0
x[322],0.001,0.0,0.0,0.002,0.0,0.0,16809.0,7802.0,1.0
x[323],0.001,0.0,0.0,0.002,0.0,0.0,16040.0,8074.0,1.0
x[324],0.001,0.0,0.0,0.002,0.0,0.0,14562.0,7539.0,1.0
